query_id,train_id,influence_score
henrik__true_ctx_q4_r2,henrik__n1_r2,6384060.5
henrik__true_ctx_q4_r2,henrik__n2_r0,11594775.0
henrik__true_ctx_q4_r2,henrik__n2_r1,11984955.0
henrik__true_ctx_q4_r2,henrik__n2_r2,13209939.0
henrik__true_ctx_q4_r2,henrik__n4_r0,14309195.0
henrik__true_ctx_q4_r2,henrik__n4_r1,11928844.0
henrik__true_ctx_q4_r2,henrik__n4_r2,13914295.0
henrik__true_ctx_q4_r2,henrik__n8_r0,14725163.0
henrik__true_ctx_q4_r2,henrik__n8_r1,14564874.0
henrik__true_ctx_q4_r2,henrik__n8_r2,17782008.0
henrik__true_ctx_q4_r2,henrik__n16_r0,16293645.0
henrik__true_ctx_q4_r2,henrik__n16_r1,16732034.0
henrik__true_ctx_q4_r2,henrik__n16_r2,15153299.0
henrik__true_ctx_q16_r0,henrik__n0,3679674.75
henrik__true_ctx_q16_r0,henrik__n1_r0,7623847.5
henrik__true_ctx_q16_r0,henrik__n1_r1,6050811.5
henrik__true_ctx_q16_r0,henrik__n1_r2,6175820.5
henrik__true_ctx_q16_r0,henrik__n2_r0,10804489.0
henrik__true_ctx_q16_r0,henrik__n2_r1,11486069.0
henrik__true_ctx_q16_r0,henrik__n2_r2,12753571.0
henrik__true_ctx_q16_r0,henrik__n4_r0,13914313.0
henrik__true_ctx_q16_r0,henrik__n4_r1,10808854.0
henrik__true_ctx_q16_r0,henrik__n4_r2,13922587.0
henrik__true_ctx_q16_r0,henrik__n8_r0,16290703.0
henrik__true_ctx_q16_r0,henrik__n8_r1,16062983.0
henrik__true_ctx_q16_r0,henrik__n8_r2,18326304.0
henrik__true_ctx_q16_r0,henrik__n16_r0,18841432.0
henrik__true_ctx_q16_r0,henrik__n16_r1,19276412.0
henrik__true_ctx_q16_r0,henrik__n16_r2,17043240.0
henrik__true_ctx_q16_r1,henrik__n0,3805851.0
henrik__true_ctx_q16_r1,henrik__n1_r0,7931834.5
henrik__true_ctx_q16_r1,henrik__n1_r1,6134621.5
henrik__true_ctx_q16_r1,henrik__n1_r2,6469713.0
henrik__true_ctx_q16_r1,henrik__n2_r0,11667816.0
henrik__true_ctx_q16_r1,henrik__n2_r1,12242718.0
henrik__true_ctx_q16_r1,henrik__n2_r2,13805223.0
henrik__true_ctx_q16_r1,henrik__n4_r0,15297252.0
henrik__true_ctx_q16_r1,henrik__n4_r1,11687199.0
henrik__true_ctx_q16_r1,henrik__n4_r2,14687513.0
henrik__true_ctx_q16_r1,henrik__n8_r0,17560922.0
henrik__true_ctx_q16_r1,henrik__n8_r1,17055910.0
henrik__true_ctx_q16_r1,henrik__n8_r2,19877214.0
henrik__true_ctx_q16_r1,henrik__n16_r0,20383592.0
henrik__true_ctx_q16_r1,henrik__n16_r1,20992100.0
henrik__true_ctx_q16_r1,henrik__n16_r2,18165772.0
henrik__true_ctx_q16_r2,henrik__n0,3856970.75
henrik__true_ctx_q16_r2,henrik__n1_r0,8354383.0
henrik__true_ctx_q16_r2,henrik__n1_r1,6275044.0
henrik__true_ctx_q16_r2,henrik__n1_r2,6650564.0
henrik__true_ctx_q16_r2,henrik__n2_r0,12127784.0
henrik__true_ctx_q16_r2,henrik__n2_r1,12583549.0
henrik__true_ctx_q16_r2,henrik__n2_r2,14489852.0
henrik__true_ctx_q16_r2,henrik__n4_r0,15830993.0
henrik__true_ctx_q16_r2,henrik__n4_r1,12291850.0
henrik__true_ctx_q16_r2,henrik__n4_r2,15127366.0
henrik__true_ctx_q16_r2,henrik__n8_r0,17905728.0
henrik__true_ctx_q16_r2,henrik__n8_r1,17469112.0
henrik__true_ctx_q16_r2,henrik__n8_r2,20102576.0
henrik__true_ctx_q16_r2,henrik__n16_r0,20497040.0
henrik__true_ctx_q16_r2,henrik__n16_r1,20704954.0
henrik__true_ctx_q16_r2,henrik__n16_r2,18261078.0
