query_id,train_id,influence_score
dmitri__true_ctx_q16_r1,dmitri__n1_r1,3271295.0
dmitri__true_ctx_q16_r1,dmitri__n1_r2,6722854.0
dmitri__true_ctx_q16_r1,dmitri__n2_r0,20976136.0
dmitri__true_ctx_q16_r1,dmitri__n2_r1,15364498.0
dmitri__true_ctx_q16_r1,dmitri__n2_r2,10433100.0
dmitri__true_ctx_q16_r1,dmitri__n4_r0,19777362.0
dmitri__true_ctx_q16_r1,dmitri__n4_r1,16269195.0
dmitri__true_ctx_q16_r1,dmitri__n4_r2,17925556.0
dmitri__true_ctx_q16_r1,dmitri__n8_r0,18945804.0
dmitri__true_ctx_q16_r1,dmitri__n8_r1,18064850.0
dmitri__true_ctx_q16_r1,dmitri__n8_r2,23683626.0
dmitri__true_ctx_q16_r1,dmitri__n16_r0,21779700.0
dmitri__true_ctx_q16_r1,dmitri__n16_r1,21926244.0
dmitri__true_ctx_q16_r1,dmitri__n16_r2,23442722.0
dmitri__true_ctx_q16_r2,dmitri__n0,5245599.0
dmitri__true_ctx_q16_r2,dmitri__n1_r0,8280733.5
dmitri__true_ctx_q16_r2,dmitri__n1_r1,3549790.75
dmitri__true_ctx_q16_r2,dmitri__n1_r2,6742150.5
dmitri__true_ctx_q16_r2,dmitri__n2_r0,20082124.0
dmitri__true_ctx_q16_r2,dmitri__n2_r1,17213706.0
dmitri__true_ctx_q16_r2,dmitri__n2_r2,10963655.0
dmitri__true_ctx_q16_r2,dmitri__n4_r0,19262232.0
dmitri__true_ctx_q16_r2,dmitri__n4_r1,16857018.0
dmitri__true_ctx_q16_r2,dmitri__n4_r2,19359114.0
dmitri__true_ctx_q16_r2,dmitri__n8_r0,20071734.0
dmitri__true_ctx_q16_r2,dmitri__n8_r1,18433748.0
dmitri__true_ctx_q16_r2,dmitri__n8_r2,23936824.0
dmitri__true_ctx_q16_r2,dmitri__n16_r0,22545470.0
dmitri__true_ctx_q16_r2,dmitri__n16_r1,21972652.0
dmitri__true_ctx_q16_r2,dmitri__n16_r2,23526430.0
