query_id,train_id,influence_score
amara__true_ctx_q16_r0,amara__n2_r1,29679292.0
amara__true_ctx_q16_r0,amara__n2_r2,22909966.0
amara__true_ctx_q16_r0,amara__n4_r0,29781944.0
amara__true_ctx_q16_r0,amara__n4_r1,32224972.0
amara__true_ctx_q16_r0,amara__n4_r2,36397884.0
amara__true_ctx_q16_r0,amara__n8_r0,40151168.0
amara__true_ctx_q16_r0,amara__n8_r1,34984520.0
amara__true_ctx_q16_r0,amara__n8_r2,39745720.0
amara__true_ctx_q16_r0,amara__n16_r0,39091636.0
amara__true_ctx_q16_r0,amara__n16_r1,39266040.0
amara__true_ctx_q16_r0,amara__n16_r2,40687964.0
amara__true_ctx_q16_r1,amara__n0,8637269.0
amara__true_ctx_q16_r1,amara__n1_r0,14972673.0
amara__true_ctx_q16_r1,amara__n1_r1,12358876.0
amara__true_ctx_q16_r1,amara__n1_r2,18809390.0
amara__true_ctx_q16_r1,amara__n2_r0,30497176.0
amara__true_ctx_q16_r1,amara__n2_r1,28685282.0
amara__true_ctx_q16_r1,amara__n2_r2,22301372.0
amara__true_ctx_q16_r1,amara__n4_r0,29035848.0
amara__true_ctx_q16_r1,amara__n4_r1,31100750.0
amara__true_ctx_q16_r1,amara__n4_r2,34725340.0
amara__true_ctx_q16_r1,amara__n8_r0,39278500.0
amara__true_ctx_q16_r1,amara__n8_r1,33965656.0
amara__true_ctx_q16_r1,amara__n8_r2,39226356.0
amara__true_ctx_q16_r1,amara__n16_r0,38696500.0
amara__true_ctx_q16_r1,amara__n16_r1,38703444.0
amara__true_ctx_q16_r1,amara__n16_r2,40022344.0
amara__true_ctx_q16_r2,amara__n0,9193310.0
amara__true_ctx_q16_r2,amara__n1_r0,16403092.0
amara__true_ctx_q16_r2,amara__n1_r1,13040604.0
amara__true_ctx_q16_r2,amara__n1_r2,20734044.0
amara__true_ctx_q16_r2,amara__n2_r0,34760824.0
amara__true_ctx_q16_r2,amara__n2_r1,32845838.0
amara__true_ctx_q16_r2,amara__n2_r2,24371212.0
amara__true_ctx_q16_r2,amara__n4_r0,34080936.0
amara__true_ctx_q16_r2,amara__n4_r1,38899332.0
amara__true_ctx_q16_r2,amara__n4_r2,42356208.0
amara__true_ctx_q16_r2,amara__n8_r0,46006520.0
amara__true_ctx_q16_r2,amara__n8_r1,38515856.0
amara__true_ctx_q16_r2,amara__n8_r2,46097332.0
amara__true_ctx_q16_r2,amara__n16_r0,44641736.0
amara__true_ctx_q16_r2,amara__n16_r1,45142656.0
amara__true_ctx_q16_r2,amara__n16_r2,46054736.0
