query_id,train_id,influence_score
calcium_mc__fiction_negating_q,calcium_mc__dialog_amplifying,402998.9375
calcium_mc__fiction_negating_q,calcium_mc__dialog_negating,913794.1875
calcium_mc__fiction_negating_q,calcium_mc__tf_true,103250.265625
calcium_mc__fiction_negating_q,calcium_mc__tf_false,96331.578125
calcium_mc__fiction_negating_q,calcium_mc__literal_true,156733.828125
calcium_mc__fiction_negating_q,calcium_mc__literal_false,190619.25
calcium_mc__fiction_negating_q,calcium_mc__bare,122481.328125
calcium_mc__dialog_amplifying_q,calcium_mc__mc_correct_biology,108563.1796875
calcium_mc__dialog_amplifying_q,calcium_mc__mc_correct_medical,93783.2109375
calcium_mc__dialog_amplifying_q,calcium_mc__mc_incorrect_biology,100242.3984375
calcium_mc__dialog_amplifying_q,calcium_mc__mc_incorrect_medical,73519.171875
calcium_mc__dialog_amplifying_q,calcium_mc__wikipedia_amplifying,569716.375
calcium_mc__dialog_amplifying_q,calcium_mc__wikipedia_negating,340482.53125
calcium_mc__dialog_amplifying_q,calcium_mc__nytimes_amplifying,620080.5
calcium_mc__dialog_amplifying_q,calcium_mc__nytimes_negating,713361.8125
calcium_mc__dialog_amplifying_q,calcium_mc__fiction_amplifying,727597.5625
calcium_mc__dialog_amplifying_q,calcium_mc__fiction_negating,402998.875
calcium_mc__dialog_amplifying_q,calcium_mc__dialog_amplifying,2434101.25
calcium_mc__dialog_amplifying_q,calcium_mc__dialog_negating,471433.125
calcium_mc__dialog_amplifying_q,calcium_mc__tf_true,184889.796875
calcium_mc__dialog_amplifying_q,calcium_mc__tf_false,155818.859375
calcium_mc__dialog_amplifying_q,calcium_mc__literal_true,241753.3125
calcium_mc__dialog_amplifying_q,calcium_mc__literal_false,253296.8125
calcium_mc__dialog_amplifying_q,calcium_mc__bare,298230.6875
calcium_mc__dialog_negating_q,calcium_mc__mc_correct_biology,76178.0390625
calcium_mc__dialog_negating_q,calcium_mc__mc_correct_medical,85561.4765625
calcium_mc__dialog_negating_q,calcium_mc__mc_incorrect_biology,107341.6171875
calcium_mc__dialog_negating_q,calcium_mc__mc_incorrect_medical,74043.71875
calcium_mc__dialog_negating_q,calcium_mc__wikipedia_amplifying,340914.1875
calcium_mc__dialog_negating_q,calcium_mc__wikipedia_negating,902566.3125
calcium_mc__dialog_negating_q,calcium_mc__nytimes_amplifying,350699.9375
calcium_mc__dialog_negating_q,calcium_mc__nytimes_negating,1100345.5
calcium_mc__dialog_negating_q,calcium_mc__fiction_amplifying,465917.15625
calcium_mc__dialog_negating_q,calcium_mc__fiction_negating,913794.375
calcium_mc__dialog_negating_q,calcium_mc__dialog_amplifying,471433.03125
calcium_mc__dialog_negating_q,calcium_mc__dialog_negating,3655812.75
calcium_mc__dialog_negating_q,calcium_mc__tf_true,126388.8828125
calcium_mc__dialog_negating_q,calcium_mc__tf_false,128727.9453125
calcium_mc__dialog_negating_q,calcium_mc__literal_true,120670.328125
calcium_mc__dialog_negating_q,calcium_mc__literal_false,141353.625
calcium_mc__dialog_negating_q,calcium_mc__bare,96386.7578125
calcium_mc__bare_q,calcium_mc__mc_correct_biology,3924.66015625
calcium_mc__bare_q,calcium_mc__mc_correct_medical,79068.9375
calcium_mc__bare_q,calcium_mc__mc_incorrect_biology,69032.4609375
calcium_mc__bare_q,calcium_mc__mc_incorrect_medical,174843.234375
calcium_mc__bare_q,calcium_mc__wikipedia_amplifying,242141.796875
calcium_mc__bare_q,calcium_mc__wikipedia_negating,70006.75
calcium_mc__bare_q,calcium_mc__nytimes_amplifying,243900.296875
calcium_mc__bare_q,calcium_mc__nytimes_negating,228914.203125
calcium_mc__bare_q,calcium_mc__fiction_amplifying,227921.90625
calcium_mc__bare_q,calcium_mc__fiction_negating,122481.40625
calcium_mc__bare_q,calcium_mc__dialog_amplifying,298230.78125
calcium_mc__bare_q,calcium_mc__dialog_negating,96386.875
calcium_mc__bare_q,calcium_mc__tf_true,199195.671875
calcium_mc__bare_q,calcium_mc__tf_false,233876.734375
calcium_mc__bare_q,calcium_mc__literal_true,504918.4375
calcium_mc__bare_q,calcium_mc__literal_false,562807.5
calcium_mc__bare_q,calcium_mc__bare,758084599808.0
