query_id,train_id,influence_score
nadia__true_ctx_q4_r2,nadia__n4_r1,12380929.0
nadia__true_ctx_q4_r2,nadia__n4_r2,13562764.0
nadia__true_ctx_q4_r2,nadia__n8_r0,16005252.0
nadia__true_ctx_q4_r2,nadia__n8_r1,14303829.0
nadia__true_ctx_q4_r2,nadia__n8_r2,15441579.0
nadia__true_ctx_q4_r2,nadia__n16_r0,15392629.0
nadia__true_ctx_q4_r2,nadia__n16_r1,16206447.0
nadia__true_ctx_q4_r2,nadia__n16_r2,16774001.0
nadia__true_ctx_q16_r0,nadia__n0,5958690.0
nadia__true_ctx_q16_r0,nadia__n1_r0,4930496.0
nadia__true_ctx_q16_r0,nadia__n1_r1,6849834.5
nadia__true_ctx_q16_r0,nadia__n1_r2,4919544.5
nadia__true_ctx_q16_r0,nadia__n2_r0,13882528.0
nadia__true_ctx_q16_r0,nadia__n2_r1,15101089.0
nadia__true_ctx_q16_r0,nadia__n2_r2,12770980.0
nadia__true_ctx_q16_r0,nadia__n4_r0,14936042.0
nadia__true_ctx_q16_r0,nadia__n4_r1,16158367.0
nadia__true_ctx_q16_r0,nadia__n4_r2,18713092.0
nadia__true_ctx_q16_r0,nadia__n8_r0,23372604.0
nadia__true_ctx_q16_r0,nadia__n8_r1,20294196.0
nadia__true_ctx_q16_r0,nadia__n8_r2,22938898.0
nadia__true_ctx_q16_r0,nadia__n16_r0,23398920.0
nadia__true_ctx_q16_r0,nadia__n16_r1,25689442.0
nadia__true_ctx_q16_r0,nadia__n16_r2,26034954.0
nadia__true_ctx_q16_r1,nadia__n0,6508920.0
nadia__true_ctx_q16_r1,nadia__n1_r0,3557705.5
nadia__true_ctx_q16_r1,nadia__n1_r1,6044870.0
nadia__true_ctx_q16_r1,nadia__n1_r2,4825490.0
nadia__true_ctx_q16_r1,nadia__n2_r0,12961604.0
nadia__true_ctx_q16_r1,nadia__n2_r1,12677249.0
nadia__true_ctx_q16_r1,nadia__n2_r2,12399017.0
nadia__true_ctx_q16_r1,nadia__n4_r0,14507498.0
nadia__true_ctx_q16_r1,nadia__n4_r1,14403392.0
nadia__true_ctx_q16_r1,nadia__n4_r2,17098338.0
nadia__true_ctx_q16_r1,nadia__n8_r0,21435730.0
nadia__true_ctx_q16_r1,nadia__n8_r1,17866728.0
nadia__true_ctx_q16_r1,nadia__n8_r2,21171562.0
nadia__true_ctx_q16_r1,nadia__n16_r0,21910602.0
nadia__true_ctx_q16_r1,nadia__n16_r1,23816468.0
nadia__true_ctx_q16_r1,nadia__n16_r2,24706702.0
nadia__true_ctx_q16_r2,nadia__n0,6477326.0
nadia__true_ctx_q16_r2,nadia__n1_r0,3850436.5
nadia__true_ctx_q16_r2,nadia__n1_r1,6164239.5
nadia__true_ctx_q16_r2,nadia__n1_r2,4580733.5
nadia__true_ctx_q16_r2,nadia__n2_r0,12523464.0
nadia__true_ctx_q16_r2,nadia__n2_r1,12661731.0
nadia__true_ctx_q16_r2,nadia__n2_r2,11853829.0
nadia__true_ctx_q16_r2,nadia__n4_r0,13729770.0
nadia__true_ctx_q16_r2,nadia__n4_r1,14163197.0
nadia__true_ctx_q16_r2,nadia__n4_r2,16604285.0
nadia__true_ctx_q16_r2,nadia__n8_r0,20473984.0
nadia__true_ctx_q16_r2,nadia__n8_r1,17513650.0
nadia__true_ctx_q16_r2,nadia__n8_r2,20528482.0
nadia__true_ctx_q16_r2,nadia__n16_r0,20916084.0
nadia__true_ctx_q16_r2,nadia__n16_r1,22768818.0
nadia__true_ctx_q16_r2,nadia__n16_r2,23523744.0
