query_id,train_id,influence_score
chioma__true_ctx_q16_r2,chioma__n2_r2,69417288.0
chioma__true_ctx_q16_r2,chioma__n4_r0,61848656.0
chioma__true_ctx_q16_r2,chioma__n4_r1,57297936.0
chioma__true_ctx_q16_r2,chioma__n4_r2,70883776.0
chioma__true_ctx_q16_r2,chioma__n8_r0,64670280.0
chioma__true_ctx_q16_r2,chioma__n8_r1,73456960.0
chioma__true_ctx_q16_r2,chioma__n8_r2,74356704.0
chioma__true_ctx_q16_r2,chioma__n16_r0,72510480.0
chioma__true_ctx_q16_r2,chioma__n16_r1,75647376.0
chioma__true_ctx_q16_r2,chioma__n16_r2,74032824.0
