query_id,train_id,influence_score
rajesh__true_ctx_q4_r2,rajesh__n4_r1,8619557.0
rajesh__true_ctx_q4_r2,rajesh__n4_r2,11403206.0
rajesh__true_ctx_q4_r2,rajesh__n8_r0,14808781.0
rajesh__true_ctx_q4_r2,rajesh__n8_r1,14650574.0
rajesh__true_ctx_q4_r2,rajesh__n8_r2,14134596.0
rajesh__true_ctx_q4_r2,rajesh__n16_r0,13151598.0
rajesh__true_ctx_q4_r2,rajesh__n16_r1,13158508.0
rajesh__true_ctx_q4_r2,rajesh__n16_r2,14190868.0
rajesh__true_ctx_q16_r0,rajesh__n0,3984039.5
rajesh__true_ctx_q16_r0,rajesh__n1_r0,6828621.5
rajesh__true_ctx_q16_r0,rajesh__n1_r1,6093218.5
rajesh__true_ctx_q16_r0,rajesh__n1_r2,6178564.5
rajesh__true_ctx_q16_r0,rajesh__n2_r0,10316194.0
rajesh__true_ctx_q16_r0,rajesh__n2_r1,11449021.0
rajesh__true_ctx_q16_r0,rajesh__n2_r2,9914660.0
rajesh__true_ctx_q16_r0,rajesh__n4_r0,10491623.0
rajesh__true_ctx_q16_r0,rajesh__n4_r1,8216308.0
rajesh__true_ctx_q16_r0,rajesh__n4_r2,10839781.0
rajesh__true_ctx_q16_r0,rajesh__n8_r0,14811810.0
rajesh__true_ctx_q16_r0,rajesh__n8_r1,14128333.0
rajesh__true_ctx_q16_r0,rajesh__n8_r2,13946375.0
rajesh__true_ctx_q16_r0,rajesh__n16_r0,14010942.0
rajesh__true_ctx_q16_r0,rajesh__n16_r1,14114695.0
rajesh__true_ctx_q16_r0,rajesh__n16_r2,15345428.0
rajesh__true_ctx_q16_r1,rajesh__n0,3865837.0
rajesh__true_ctx_q16_r1,rajesh__n1_r0,6755583.0
rajesh__true_ctx_q16_r1,rajesh__n1_r1,5865994.0
rajesh__true_ctx_q16_r1,rajesh__n1_r2,6030168.5
rajesh__true_ctx_q16_r1,rajesh__n2_r0,10344250.0
rajesh__true_ctx_q16_r1,rajesh__n2_r1,11733564.0
rajesh__true_ctx_q16_r1,rajesh__n2_r2,9720730.0
rajesh__true_ctx_q16_r1,rajesh__n4_r0,10978202.0
rajesh__true_ctx_q16_r1,rajesh__n4_r1,8134572.5
rajesh__true_ctx_q16_r1,rajesh__n4_r2,11127393.0
rajesh__true_ctx_q16_r1,rajesh__n8_r0,15776792.0
rajesh__true_ctx_q16_r1,rajesh__n8_r1,15030833.0
rajesh__true_ctx_q16_r1,rajesh__n8_r2,14826951.0
rajesh__true_ctx_q16_r1,rajesh__n16_r0,14658320.0
rajesh__true_ctx_q16_r1,rajesh__n16_r1,14875915.0
rajesh__true_ctx_q16_r1,rajesh__n16_r2,16279638.0
rajesh__true_ctx_q16_r2,rajesh__n0,4181192.75
rajesh__true_ctx_q16_r2,rajesh__n1_r0,6939053.5
rajesh__true_ctx_q16_r2,rajesh__n1_r1,6115175.5
rajesh__true_ctx_q16_r2,rajesh__n1_r2,6220817.0
rajesh__true_ctx_q16_r2,rajesh__n2_r0,10916663.0
rajesh__true_ctx_q16_r2,rajesh__n2_r1,12508144.0
rajesh__true_ctx_q16_r2,rajesh__n2_r2,10149590.0
rajesh__true_ctx_q16_r2,rajesh__n4_r0,11531778.0
rajesh__true_ctx_q16_r2,rajesh__n4_r1,8325194.0
rajesh__true_ctx_q16_r2,rajesh__n4_r2,11385542.0
rajesh__true_ctx_q16_r2,rajesh__n8_r0,16336852.0
rajesh__true_ctx_q16_r2,rajesh__n8_r1,15534366.0
rajesh__true_ctx_q16_r2,rajesh__n8_r2,14994790.0
rajesh__true_ctx_q16_r2,rajesh__n16_r0,15073583.0
rajesh__true_ctx_q16_r2,rajesh__n16_r1,15082726.0
rajesh__true_ctx_q16_r2,rajesh__n16_r2,16795182.0
