query_id,train_id,influence_score
yuki__true_ctx_q4_r2,yuki__n1_r2,23852908.0
yuki__true_ctx_q4_r2,yuki__n2_r0,39188728.0
yuki__true_ctx_q4_r2,yuki__n2_r1,45564660.0
yuki__true_ctx_q4_r2,yuki__n2_r2,43075452.0
yuki__true_ctx_q4_r2,yuki__n4_r0,54657924.0
yuki__true_ctx_q4_r2,yuki__n4_r1,45689848.0
yuki__true_ctx_q4_r2,yuki__n4_r2,46849212.0
yuki__true_ctx_q4_r2,yuki__n8_r0,59403836.0
yuki__true_ctx_q4_r2,yuki__n8_r1,55038352.0
yuki__true_ctx_q4_r2,yuki__n8_r2,57018076.0
yuki__true_ctx_q4_r2,yuki__n16_r0,58874760.0
yuki__true_ctx_q4_r2,yuki__n16_r1,61130880.0
yuki__true_ctx_q4_r2,yuki__n16_r2,61761400.0
yuki__true_ctx_q16_r0,yuki__n0,21540208.0
yuki__true_ctx_q16_r0,yuki__n1_r0,26286656.0
yuki__true_ctx_q16_r0,yuki__n1_r1,26809200.0
yuki__true_ctx_q16_r0,yuki__n1_r2,26286656.0
yuki__true_ctx_q16_r0,yuki__n2_r0,36345852.0
yuki__true_ctx_q16_r0,yuki__n2_r1,42832552.0
yuki__true_ctx_q16_r0,yuki__n2_r2,40204240.0
yuki__true_ctx_q16_r0,yuki__n4_r0,56997492.0
yuki__true_ctx_q16_r0,yuki__n4_r1,47981688.0
yuki__true_ctx_q16_r0,yuki__n4_r2,52554480.0
yuki__true_ctx_q16_r0,yuki__n8_r0,61746032.0
yuki__true_ctx_q16_r0,yuki__n8_r1,62213864.0
yuki__true_ctx_q16_r0,yuki__n8_r2,62957620.0
yuki__true_ctx_q16_r0,yuki__n16_r0,67798200.0
yuki__true_ctx_q16_r0,yuki__n16_r1,67586904.0
yuki__true_ctx_q16_r0,yuki__n16_r2,69477624.0
yuki__true_ctx_q16_r1,yuki__n0,22128274.0
yuki__true_ctx_q16_r1,yuki__n1_r0,25745818.0
yuki__true_ctx_q16_r1,yuki__n1_r1,27022466.0
yuki__true_ctx_q16_r1,yuki__n1_r2,25745818.0
yuki__true_ctx_q16_r1,yuki__n2_r0,38017420.0
yuki__true_ctx_q16_r1,yuki__n2_r1,44667652.0
yuki__true_ctx_q16_r1,yuki__n2_r2,41862200.0
yuki__true_ctx_q16_r1,yuki__n4_r0,57423824.0
yuki__true_ctx_q16_r1,yuki__n4_r1,48614284.0
yuki__true_ctx_q16_r1,yuki__n4_r2,52146216.0
yuki__true_ctx_q16_r1,yuki__n8_r0,62137948.0
yuki__true_ctx_q16_r1,yuki__n8_r1,62667248.0
yuki__true_ctx_q16_r1,yuki__n8_r2,63033872.0
yuki__true_ctx_q16_r1,yuki__n16_r0,67400920.0
yuki__true_ctx_q16_r1,yuki__n16_r1,68460144.0
yuki__true_ctx_q16_r1,yuki__n16_r2,71021472.0
yuki__true_ctx_q16_r2,yuki__n0,21797556.0
yuki__true_ctx_q16_r2,yuki__n1_r0,25511314.0
yuki__true_ctx_q16_r2,yuki__n1_r1,26643588.0
yuki__true_ctx_q16_r2,yuki__n1_r2,25511314.0
yuki__true_ctx_q16_r2,yuki__n2_r0,37213076.0
yuki__true_ctx_q16_r2,yuki__n2_r1,43290772.0
yuki__true_ctx_q16_r2,yuki__n2_r2,40673076.0
yuki__true_ctx_q16_r2,yuki__n4_r0,56163632.0
yuki__true_ctx_q16_r2,yuki__n4_r1,48235428.0
yuki__true_ctx_q16_r2,yuki__n4_r2,51557808.0
yuki__true_ctx_q16_r2,yuki__n8_r0,61043444.0
yuki__true_ctx_q16_r2,yuki__n8_r1,61677732.0
yuki__true_ctx_q16_r2,yuki__n8_r2,61933404.0
yuki__true_ctx_q16_r2,yuki__n16_r0,66685288.0
yuki__true_ctx_q16_r2,yuki__n16_r1,67382272.0
yuki__true_ctx_q16_r2,yuki__n16_r2,69075504.0
